App,Model,Table,Field,Type,Relation To,Relation Type,Null,Unique
Network Management,MikrotikDevice,network_mikrotikdevice,cpu_load,FloatField,,,Yes,No
Network Management,MikrotikDevice,network_mikrotikdevice,memory_usage,FloatField,,,Yes,No
Network Management,MikrotikDevice,network_mikrotikdevice,disk_usage,FloatField,,,Yes,No
Network Management,MikrotikDevice,network_mikrotikdevice,uptime,DurationField,,,Yes,No
Network Management,MikrotikDevice,network_mikrotikdevice,notes,TextField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,id,BigAutoField,,,No,Yes
Network Management,MikrotikInterface,network_mikrotikinterface,created_at,DateTimeField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,updated_at,DateTimeField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,created_by,ForeignKey,User,FK,Yes,No
Network Management,MikrotikInterface,network_mikrotikinterface,updated_by,ForeignKey,User,FK,Yes,No
Network Management,MikrotikInterface,network_mikrotikinterface,mikrotik,ForeignKey,MikrotikDevice,FK,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,interface_name,CharField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,interface_type,CharField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,mac_address,CharField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,mtu,IntegerField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,rx_bytes,BigIntegerField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,tx_bytes,BigIntegerField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,rx_packets,BigIntegerField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,tx_packets,BigIntegerField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,rx_errors,BigIntegerField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,tx_errors,BigIntegerField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,admin_state,BooleanField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,operational_state,BooleanField,,,No,No
Network Management,MikrotikInterface,network_mikrotikinterface,last_change,DateTimeField,,,No,No
Network Management,HotspotUser,network_hotspotuser,id,BigAutoField,,,No,Yes
Network Management,HotspotUser,network_hotspotuser,created_at,DateTimeField,,,No,No
Network Management,HotspotUser,network_hotspotuser,updated_at,DateTimeField,,,No,No
Network Management,HotspotUser,network_hotspotuser,created_by,ForeignKey,User,FK,Yes,No
Network Management,HotspotUser,network_hotspotuser,updated_by,ForeignKey,User,FK,Yes,No
Network Management,HotspotUser,network_hotspotuser,mikrotik,ForeignKey,MikrotikDevice,FK,No,No
Network Management,HotspotUser,network_hotspotuser,service_connection,OneToOneField,ServiceConnection,O2O,Yes,Yes
Network Management,HotspotUser,network_hotspotuser,username,CharField,,,No,No
Network Management,HotspotUser,network_hotspotuser,password,CharField,,,No,No
Network Management,HotspotUser,network_hotspotuser,mac_address,CharField,,,No,No
Network Management,HotspotUser,network_hotspotuser,ip_address,GenericIPAddressField,,,Yes,No
Network Management,HotspotUser,network_hotspotuser,bytes_in,BigIntegerField,,,No,No
Network Management,HotspotUser,network_hotspotuser,bytes_out,BigIntegerField,,,No,No
Network Management,HotspotUser,network_hotspotuser,packets_in,BigIntegerField,,,No,No
Network Management,HotspotUser,network_hotspotuser,packets_out,BigIntegerField,,,No,No
Network Management,HotspotUser,network_hotspotuser,session_time,DurationField,,,Yes,No
Network Management,HotspotUser,network_hotspotuser,idle_time,DurationField,,,Yes,No
Network Management,HotspotUser,network_hotspotuser,status,CharField,,,No,No
Network Management,HotspotUser,network_hotspotuser,profile,CharField,,,No,No
Network Management,HotspotUser,network_hotspotuser,limit_uptime,DurationField,,,Yes,No
Network Management,HotspotUser,network_hotspotuser,limit_bytes_in,BigIntegerField,,,Yes,No
Network Management,HotspotUser,network_hotspotuser,limit_bytes_out,BigIntegerField,,,Yes,No
Network Management,HotspotUser,network_hotspotuser,last_login,DateTimeField,,,Yes,No
Network Management,HotspotUser,network_hotspotuser,last_logout,DateTimeField,,,Yes,No
Network Management,PPPoEUser,network_pppoeuser,id,BigAutoField,,,No,Yes
Network Management,PPPoEUser,network_pppoeuser,created_at,DateTimeField,,,No,No
Network Management,PPPoEUser,network_pppoeuser,updated_at,DateTimeField,,,No,No
Network Management,PPPoEUser,network_pppoeuser,created_by,ForeignKey,User,FK,Yes,No
Network Management,PPPoEUser,network_pppoeuser,updated_by,ForeignKey,User,FK,Yes,No
Network Management,PPPoEUser,network_pppoeuser,mikrotik,ForeignKey,MikrotikDevice,FK,No,No
Network Management,PPPoEUser,network_pppoeuser,service_connection,OneToOneField,ServiceConnection,O2O,Yes,Yes
Network Management,PPPoEUser,network_pppoeuser,username,CharField,,,No,No
Network Management,PPPoEUser,network_pppoeuser,password,CharField,,,No,No
Network Management,PPPoEUser,network_pppoeuser,service,CharField,,,No,No
Network Management,PPPoEUser,network_pppoeuser,caller_id,CharField,,,No,No
Network Management,PPPoEUser,network_pppoeuser,local_address,GenericIPAddressField,,,Yes,No
Network Management,PPPoEUser,network_pppoeuser,remote_address,GenericIPAddressField,,,Yes,No
Network Management,PPPoEUser,network_pppoeuser,bytes_in,BigIntegerField,,,No,No
Network Management,PPPoEUser,network_pppoeuser,bytes_out,BigIntegerField,,,No,No
Network Management,PPPoEUser,network_pppoeuser,packets_in,BigIntegerField,,,No,No
Network Management,PPPoEUser,network_pppoeuser,packets_out,BigIntegerField,,,No,No
Network Management,PPPoEUser,network_pppoeuser,session_time,DurationField,,,Yes,No
Network Management,PPPoEUser,network_pppoeuser,idle_time,DurationField,,,Yes,No
Network Management,PPPoEUser,network_pppoeuser,status,CharField,,,No,No
Network Management,PPPoEUser,network_pppoeuser,profile,CharField,,,No,No
Network Management,PPPoEUser,network_pppoeuser,last_connection,DateTimeField,,,Yes,No
Network Management,PPPoEUser,network_pppoeuser,last_disconnection,DateTimeField,,,Yes,No
Network Management,MikrotikQueue,network_mikrotikqueue,id,BigAutoField,,,No,Yes
Network Management,MikrotikQueue,network_mikrotikqueue,created_at,DateTimeField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,updated_at,DateTimeField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,created_by,ForeignKey,User,FK,Yes,No
Network Management,MikrotikQueue,network_mikrotikqueue,updated_by,ForeignKey,User,FK,Yes,No
Network Management,MikrotikQueue,network_mikrotikqueue,mikrotik,ForeignKey,MikrotikDevice,FK,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,queue_name,CharField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,queue_type,CharField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,target,CharField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,max_limit,CharField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,burst_limit,CharField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,burst_threshold,CharField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,burst_time,CharField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,priority,IntegerField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,packet_mark,CharField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,disabled,BooleanField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,comment,TextField,,,No,No
Network Management,MikrotikQueue,network_mikrotikqueue,hotspot_user,ForeignKey,HotspotUser,FK,Yes,No
Network Management,MikrotikQueue,network_mikrotikqueue,pppoe_user,ForeignKey,PPPoEUser,FK,Yes,No
Network Management,Subnet,network_subnet,id,BigAutoField,,,No,Yes
Network Management,Subnet,network_subnet,created_at,DateTimeField,,,No,No
Network Management,Subnet,network_subnet,updated_at,DateTimeField,,,No,No
Network Management,Subnet,network_subnet,created_by,ForeignKey,User,FK,Yes,No
Network Management,Subnet,network_subnet,updated_by,ForeignKey,User,FK,Yes,No
Network Management,Subnet,network_subnet,company,ForeignKey,Company,FK,No,No
Network Management,Subnet,network_subnet,name,CharField,,,No,No
Network Management,Subnet,network_subnet,network_address,GenericIPAddressField,,,No,No
Network Management,Subnet,network_subnet,subnet_mask,GenericIPAddressField,,,No,No
Network Management,Subnet,network_subnet,cidr,CharField,,,No,No
Network Management,Subnet,network_subnet,version,CharField,,,No,No
Network Management,Subnet,network_subnet,description,TextField,,,No,No
Network Management,Subnet,network_subnet,vlan_id,IntegerField,,,Yes,No
Network Management,Subnet,network_subnet,location,CharField,,,No,No
Network Management,Subnet,network_subnet,is_public,BooleanField,,,No,No
Network Management,Subnet,network_subnet,total_ips,IntegerField,,,No,No
Network Management,Subnet,network_subnet,used_ips,IntegerField,,,No,No
Network Management,Subnet,network_subnet,available_ips,IntegerField,,,No,No
Network Management,Subnet,network_subnet,utilization_percentage,FloatField,,,No,No
Network Management,VLAN,network_vlan,id,BigAutoField,,,No,Yes
Network Management,VLAN,network_vlan,created_at,DateTimeField,,,No,No
Network Management,VLAN,network_vlan,updated_at,DateTimeField,,,No,No
Network Management,VLAN,network_vlan,created_by,ForeignKey,User,FK,Yes,No
Network Management,VLAN,network_vlan,updated_by,ForeignKey,User,FK,Yes,No
Network Management,VLAN,network_vlan,company,ForeignKey,Company,FK,No,No
Network Management,VLAN,network_vlan,vlan_id,IntegerField,,,No,No
Network Management,VLAN,network_vlan,name,CharField,,,No,No
Network Management,VLAN,network_vlan,description,TextField,,,No,No
Network Management,VLAN,network_vlan,subnet,ForeignKey,Subnet,FK,Yes,No
Network Management,IPPool,network_ippool,id,BigAutoField,,,No,Yes
Network Management,IPPool,network_ippool,created_at,DateTimeField,,,No,No
Network Management,IPPool,network_ippool,updated_at,DateTimeField,,,No,No
Network Management,IPPool,network_ippool,created_by,ForeignKey,User,FK,Yes,No
Network Management,IPPool,network_ippool,updated_by,ForeignKey,User,FK,Yes,No
Network Management,IPPool,network_ippool,subnet,ForeignKey,Subnet,FK,No,No
Network Management,IPPool,network_ippool,name,CharField,,,No,No
Network Management,IPPool,network_ippool,pool_type,CharField,,,No,No
Network Management,IPPool,network_ippool,start_ip,GenericIPAddressField,,,No,No
Network Management,IPPool,network_ippool,end_ip,GenericIPAddressField,,,No,No
Network Management,IPPool,network_ippool,gateway,GenericIPAddressField,,,Yes,No
Network Management,IPPool,network_ippool,dns_servers,CharField,,,No,No
Network Management,IPPool,network_ippool,lease_time,CharField,,,No,No
Network Management,IPPool,network_ippool,description,TextField,,,No,No
Network Management,IPPool,network_ippool,is_active,BooleanField,,,No,No
Network Management,IPPool,network_ippool,total_ips,IntegerField,,,No,No
Network Management,IPPool,network_ippool,used_ips,IntegerField,,,No,No
Network Management,IPAddress,network_ipaddress,id,BigAutoField,,,No,Yes
Network Management,IPAddress,network_ipaddress,created_at,DateTimeField,,,No,No
Network Management,IPAddress,network_ipaddress,updated_at,DateTimeField,,,No,No
Network Management,IPAddress,network_ipaddress,created_by,ForeignKey,User,FK,Yes,No
Network Management,IPAddress,network_ipaddress,updated_by,ForeignKey,User,FK,Yes,No
Network Management,IPAddress,network_ipaddress,subnet,ForeignKey,Subnet,FK,No,No
Network Management,IPAddress,network_ipaddress,ip_pool,ForeignKey,IPPool,FK,Yes,No
Network Management,IPAddress,network_ipaddress,ip_address,GenericIPAddressField,,,No,Yes
Network Management,IPAddress,network_ipaddress,assignment_type,CharField,,,No,No
Network Management,IPAddress,network_ipaddress,status,CharField,,,No,No
Network Management,IPAddress,network_ipaddress,mac_address,CharField,,,No,No
Network Management,IPAddress,network_ipaddress,hostname,CharField,,,No,No
Network Management,IPAddress,network_ipaddress,description,TextField,,,No,No
Network Management,IPAddress,network_ipaddress,service_connection,ForeignKey,ServiceConnection,FK,Yes,No
Network Management,IPAddress,network_ipaddress,lease_start,DateTimeField,,,Yes,No
Network Management,IPAddress,network_ipaddress,lease_end,DateTimeField,,,Yes,No
Network Management,IPAddress,network_ipaddress,last_seen,DateTimeField,,,Yes,No
Network Management,IPAddress,network_ipaddress,device_type,CharField,,,No,No
Network Management,IPAddress,network_ipaddress,manufacturer,CharField,,,No,No
Network Management,DHCPRange,network_dhcprange,id,BigAutoField,,,No,Yes
Network Management,DHCPRange,network_dhcprange,created_at,DateTimeField,,,No,No
Network Management,DHCPRange,network_dhcprange,updated_at,DateTimeField,,,No,No
Network Management,DHCPRange,network_dhcprange,created_by,ForeignKey,User,FK,Yes,No
Network Management,DHCPRange,network_dhcprange,updated_by,ForeignKey,User,FK,Yes,No
Network Management,DHCPRange,network_dhcprange,ip_pool,ForeignKey,IPPool,FK,No,No
Network Management,DHCPRange,network_dhcprange,name,CharField,,,No,No
Network Management,DHCPRange,network_dhcprange,start_ip,GenericIPAddressField,,,No,No
Network Management,DHCPRange,network_dhcprange,end_ip,GenericIPAddressField,,,No,No
Network Management,DHCPRange,network_dhcprange,router,GenericIPAddressField,,,Yes,No
Network Management,DHCPRange,network_dhcprange,dns_server,GenericIPAddressField,,,Yes,No
Network Management,DHCPRange,network_dhcprange,domain_name,CharField,,,No,No
Network Management,DHCPRange,network_dhcprange,lease_time,CharField,,,No,No
Network Management,DHCPRange,network_dhcprange,is_active,BooleanField,,,No,No
Billing Management,Plan,billing_plan,id,BigAutoField,,,No,Yes
Billing Management,Plan,billing_plan,company,ForeignKey,Company,FK,No,No
Billing Management,Plan,billing_plan,name,CharField,,,No,No
Billing Management,Plan,billing_plan,code,CharField,,,No,Yes
Billing Management,Plan,billing_plan,plan_type,CharField,,,No,No
Billing Management,Plan,billing_plan,description,TextField,,,No,No
Billing Management,Plan,billing_plan,base_price,DecimalField,,,No,No
Billing Management,Plan,billing_plan,setup_fee,DecimalField,,,No,No
Billing Management,Plan,billing_plan,tax_inclusive,BooleanField,,,No,No
Billing Management,Plan,billing_plan,tax_rate,DecimalField,,,No,No
Billing Management,Plan,billing_plan,download_speed,PositiveIntegerField,,,No,No
Billing Management,Plan,billing_plan,upload_speed,PositiveIntegerField,,,No,No
Billing Management,Plan,billing_plan,data_limit,PositiveBigIntegerField,,,No,No
Billing Management,Plan,billing_plan,burst_limit,PositiveIntegerField,,,Yes,No
Billing Management,Plan,billing_plan,billing_cycle,CharField,,,No,No
Billing Management,Plan,billing_plan,prorated_billing,BooleanField,,,No,No
Billing Management,Plan,billing_plan,auto_renew,BooleanField,,,No,No
Billing Management,Plan,billing_plan,contract_period,PositiveIntegerField,,,No,No
Billing Management,Plan,billing_plan,early_termination_fee,DecimalField,,,No,No
Billing Management,Plan,billing_plan,is_active,BooleanField,,,No,No
Billing Management,Plan,billing_plan,is_public,BooleanField,,,No,No
Billing Management,Plan,billing_plan,created_by,ForeignKey,User,FK,Yes,No
Billing Management,Plan,billing_plan,updated_by,ForeignKey,User,FK,Yes,No
Billing Management,Plan,billing_plan,created_at,DateTimeField,,,No,No
Billing Management,Plan,billing_plan,updated_at,DateTimeField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,id,BigAutoField,,,No,Yes
Billing Management,BillingCycle,billing_billingcycle,company,ForeignKey,Company,FK,No,No
Billing Management,BillingCycle,billing_billingcycle,name,CharField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,cycle_code,CharField,,,No,Yes
Billing Management,BillingCycle,billing_billingcycle,start_date,DateField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,end_date,DateField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,due_date,DateField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,status,CharField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,is_locked,BooleanField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,total_invoices,PositiveIntegerField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,total_amount,DecimalField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,total_paid,DecimalField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,total_outstanding,DecimalField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,closed_by,ForeignKey,User,FK,Yes,No
Billing Management,BillingCycle,billing_billingcycle,closed_at,DateTimeField,,,Yes,No
Billing Management,BillingCycle,billing_billingcycle,notes,TextField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,created_by,ForeignKey,User,FK,Yes,No
Billing Management,BillingCycle,billing_billingcycle,created_at,DateTimeField,,,No,No
Billing Management,BillingCycle,billing_billingcycle,updated_at,DateTimeField,,,No,No
Billing Management,Invoice,billing_invoice,id,BigAutoField,,,No,Yes
Billing Management,Invoice,billing_invoice,invoice_number,CharField,,,No,Yes
Billing Management,Invoice,billing_invoice,company,ForeignKey,Company,FK,No,No
Billing Management,Invoice,billing_invoice,customer,ForeignKey,Customer,FK,No,No
Billing Management,Invoice,billing_invoice,billing_cycle,ForeignKey,BillingCycle,FK,Yes,No
Billing Management,Invoice,billing_invoice,billing_date,DateField,,,No,No
Billing Management,Invoice,billing_invoice,due_date,DateField,,,No,No
Billing Management,Invoice,billing_invoice,payment_terms,CharField,,,No,No
Billing Management,Invoice,billing_invoice,service_period_start,DateField,,,No,No
Billing Management,Invoice,billing_invoice,service_period_end,DateField,,,No,No
Billing Management,Invoice,billing_invoice,subtotal,DecimalField,,,No,No
Billing Management,Invoice,billing_invoice,tax_amount,DecimalField,,,No,No
Billing Management,Invoice,billing_invoice,discount_amount,DecimalField,,,No,No
Billing Management,Invoice,billing_invoice,total_amount,DecimalField,,,No,No
Billing Management,Invoice,billing_invoice,amount_paid,DecimalField,,,No,No
Billing Management,Invoice,billing_invoice,balance,DecimalField,,,No,No
Billing Management,Invoice,billing_invoice,status,CharField,,,No,No
Billing Management,Invoice,billing_invoice,is_overdue,BooleanField,,,No,No
Billing Management,Invoice,billing_invoice,overdue_days,PositiveIntegerField,,,No,No
Billing Management,Invoice,billing_invoice,paid_at,DateTimeField,,,Yes,No
Billing Management,Invoice,billing_invoice,paid_by,ForeignKey,User,FK,Yes,No
Billing Management,Invoice,billing_invoice,service_connection,ForeignKey,ServiceConnection,FK,Yes,No
Billing Management,Invoice,billing_invoice,plan,ForeignKey,Plan,FK,Yes,No
Billing Management,Invoice,billing_invoice,notes,TextField,,,No,No
Billing Management,Invoice,billing_invoice,internal_notes,TextField,,,No,No
Billing Management,Invoice,billing_invoice,created_by,ForeignKey,User,FK,Yes,No
Billing Management,Invoice,billing_invoice,issued_by,ForeignKey,User,FK,Yes,No
Billing Management,Invoice,billing_invoice,issued_at,DateTimeField,,,Yes,No
Billing Management,Invoice,billing_invoice,created_at,DateTimeField,,,No,No
Billing Management,Invoice,billing_invoice,updated_at,DateTimeField,,,No,No
Billing Management,InvoiceItem,billing_invoiceitem,id,BigAutoField,,,No,Yes
Billing Management,InvoiceItem,billing_invoiceitem,invoice,ForeignKey,Invoice,FK,No,No
Billing Management,InvoiceItem,billing_invoiceitem,description,CharField,,,No,No
Billing Management,InvoiceItem,billing_invoiceitem,quantity,DecimalField,,,No,No
Billing Management,InvoiceItem,billing_invoiceitem,unit_price,DecimalField,,,No,No
Billing Management,InvoiceItem,billing_invoiceitem,tax_rate,DecimalField,,,No,No
Billing Management,InvoiceItem,billing_invoiceitem,tax_amount,DecimalField,,,No,No
Billing Management,InvoiceItem,billing_invoiceitem,total,DecimalField,,,No,No
Billing Management,InvoiceItem,billing_invoiceitem,service_type,CharField,,,No,No
Billing Management,InvoiceItem,billing_invoiceitem,service_period_start,DateField,,,Yes,No
Billing Management,InvoiceItem,billing_invoiceitem,service_period_end,DateField,,,Yes,No
Billing Management,InvoiceItem,billing_invoiceitem,created_at,DateTimeField,,,No,No
Billing Management,InvoiceItem,billing_invoiceitem,updated_at,DateTimeField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,id,BigAutoField,,,No,Yes
Billing Management,PaymentMethod,billing_paymentmethod,company,ForeignKey,Company,FK,No,No
Billing Management,PaymentMethod,billing_paymentmethod,name,CharField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,code,CharField,,,No,Yes
Billing Management,PaymentMethod,billing_paymentmethod,method_type,CharField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,description,TextField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,is_active,BooleanField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,requires_confirmation,BooleanField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,confirmation_timeout,PositiveIntegerField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,transaction_fee,DecimalField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,fee_type,CharField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,minimum_amount,DecimalField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,maximum_amount,DecimalField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,integration_class,CharField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,config_json,JSONField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,status,CharField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,last_used,DateTimeField,,,Yes,No
Billing Management,PaymentMethod,billing_paymentmethod,created_by,ForeignKey,User,FK,Yes,No
Billing Management,PaymentMethod,billing_paymentmethod,updated_by,ForeignKey,User,FK,Yes,No
Billing Management,PaymentMethod,billing_paymentmethod,created_at,DateTimeField,,,No,No
Billing Management,PaymentMethod,billing_paymentmethod,updated_at,DateTimeField,,,No,No
Billing Management,Payment,billing_payment,id,BigAutoField,,,No,Yes
Billing Management,Payment,billing_payment,payment_number,CharField,,,No,Yes
Billing Management,Payment,billing_payment,company,ForeignKey,Company,FK,No,No
Billing Management,Payment,billing_payment,customer,ForeignKey,Customer,FK,No,No
Billing Management,Payment,billing_payment,invoice,ForeignKey,Invoice,FK,Yes,No
Billing Management,Payment,billing_payment,amount,DecimalField,,,No,No
Billing Management,Payment,billing_payment,transaction_fee,DecimalField,,,No,No
Billing Management,Payment,billing_payment,net_amount,DecimalField,,,No,No
Billing Management,Payment,billing_payment,currency,CharField,,,No,No
Billing Management,Payment,billing_payment,payment_method,ForeignKey,PaymentMethod,FK,No,No
Billing Management,Payment,billing_payment,payment_reference,CharField,,,No,No
Billing Management,Payment,billing_payment,transaction_id,CharField,,,No,No
Billing Management,Payment,billing_payment,status,CharField,,,No,No
Billing Management,Payment,billing_payment,is_reconciled,BooleanField,,,No,No
Billing Management,Payment,billing_payment,payment_date,DateTimeField,,,No,No
Billing Management,Payment,billing_payment,processed_at,DateTimeField,,,Yes,No
Billing Management,Payment,billing_payment,reconciled_at,DateTimeField,,,Yes,No
Billing Management,Payment,billing_payment,payer_name,CharField,,,No,No
Billing Management,Payment,billing_payment,payer_phone,CharField,,,No,No
Billing Management,Payment,billing_payment,payer_email,CharField,,,No,No
Billing Management,Payment,billing_payment,payer_id_number,CharField,,,No,No
Billing Management,Payment,billing_payment,bank_name,CharField,,,No,No
Billing Management,Payment,billing_payment,account_number,CharField,,,No,No
Billing Management,Payment,billing_payment,branch,CharField,,,No,No
Billing Management,Payment,billing_payment,cheque_number,CharField,,,No,No
Billing Management,Payment,billing_payment,mpesa_receipt,CharField,,,No,No
Billing Management,Payment,billing_payment,mpesa_phone,CharField,,,No,No
Billing Management,Payment,billing_payment,mpesa_name,CharField,,,No,No
Billing Management,Payment,billing_payment,notes,TextField,,,No,No
Billing Management,Payment,billing_payment,failure_reason,TextField,,,No,No
Billing Management,Payment,billing_payment,created_by,ForeignKey,User,FK,Yes,No
Billing Management,Payment,billing_payment,processed_by,ForeignKey,User,FK,Yes,No
Billing Management,Payment,billing_payment,reconciled_by,ForeignKey,User,FK,Yes,No
Billing Management,Payment,billing_payment,created_at,DateTimeField,,,No,No
Billing Management,Payment,billing_payment,updated_at,DateTimeField,,,No,No
Billing Management,Receipt,billing_receipt,id,BigAutoField,,,No,Yes
Billing Management,Receipt,billing_receipt,receipt_number,CharField,,,No,Yes
Billing Management,Receipt,billing_receipt,company,ForeignKey,Company,FK,No,No
Billing Management,Receipt,billing_receipt,customer,ForeignKey,Customer,FK,No,No
Billing Management,Receipt,billing_receipt,payment,OneToOneField,Payment,O2O,No,Yes
Billing Management,Receipt,billing_receipt,amount,DecimalField,,,No,No
Billing Management,Receipt,billing_receipt,amount_in_words,CharField,,,No,No
Billing Management,Receipt,billing_receipt,currency,CharField,,,No,No
Billing Management,Receipt,billing_receipt,payment_method,CharField,,,No,No
Billing Management,Receipt,billing_receipt,payment_reference,CharField,,,No,No
Billing Management,Receipt,billing_receipt,status,CharField,,,No,No
Billing Management,Receipt,billing_receipt,receipt_date,DateTimeField,,,No,No
Billing Management,Receipt,billing_receipt,issued_at,DateTimeField,,,Yes,No
Billing Management,Receipt,billing_receipt,issued_by,ForeignKey,User,FK,Yes,No
Billing Management,Receipt,billing_receipt,notes,TextField,,,No,No
Billing Management,Receipt,billing_receipt,digital_signature,TextField,,,No,No
Billing Management,Receipt,billing_receipt,qr_code,TextField,,,No,No
Billing Management,Receipt,billing_receipt,created_by,ForeignKey,User,FK,Yes,No
Billing Management,Receipt,billing_receipt,created_at,DateTimeField,,,No,No
Billing Management,Receipt,billing_receipt,updated_at,DateTimeField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,id,BigAutoField,,,No,Yes
Billing Management,VoucherBatch,billing_voucherbatch,batch_number,CharField,,,No,Yes
Billing Management,VoucherBatch,billing_voucherbatch,company,ForeignKey,Company,FK,No,No
Billing Management,VoucherBatch,billing_voucherbatch,name,CharField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,description,TextField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,voucher_type,CharField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,face_value,DecimalField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,sale_price,DecimalField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,valid_from,DateTimeField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,valid_to,DateTimeField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,is_reusable,BooleanField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,max_uses,PositiveIntegerField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,quantity,PositiveIntegerField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,issued_count,PositiveIntegerField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,used_count,PositiveIntegerField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,available_count,PositiveIntegerField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,status,CharField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,is_active,BooleanField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,prefix,CharField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,length,PositiveIntegerField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,charset,CharField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,minimum_purchase,DecimalField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,customer_restriction,BooleanField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,plan_restriction,BooleanField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,created_by,ForeignKey,User,FK,Yes,No
Billing Management,VoucherBatch,billing_voucherbatch,approved_by,ForeignKey,User,FK,Yes,No
Billing Management,VoucherBatch,billing_voucherbatch,approved_at,DateTimeField,,,Yes,No
Billing Management,VoucherBatch,billing_voucherbatch,created_at,DateTimeField,,,No,No
Billing Management,VoucherBatch,billing_voucherbatch,updated_at,DateTimeField,,,No,No
Billing Management,Voucher,billing_voucher,id,BigAutoField,,,No,Yes
Billing Management,Voucher,billing_voucher,batch,ForeignKey,VoucherBatch,FK,No,No
Billing Management,Voucher,billing_voucher,code,CharField,,,No,Yes
Billing Management,Voucher,billing_voucher,pin,CharField,,,No,No
